-0.1997611076,-0.0561201498,0.1148547381,-0.9714702964,0.5756655931,0.829051733,0.8684478402
-0.2795321047,-0.0573042743,0.0002902359,-0.958424747,0.2937068939,0.8195568919,0.8880423307
-0.0861864984,-0.116430968,0.0363116898,-0.9887856841,0.5174143314,0.8095118999,0.8987461329
-0.0361127332,0.0746664554,0.1361476481,-0.9872105122,0.2317210436,1.0587102175,1.58291471
-0.1668864042,0.1692467332,0.0688398927,-0.9688991308,0.2095964998,0.7892926335,1.1714448929
-0.1677248776,-0.1711874455,0.0744762123,-0.9679961205,0.2363090962,0.8222042918,0.4139544368
-0.1164243072,0.2326426357,-0.0379244536,-0.9648236036,0.0157900564,0.8630456924,0.4197734892
-0.2036006898,-0.2131399065,0.0779173821,-0.9523901343,0.2155161202,0.8013937473,0.319245398
-0.1200482622,0.2674190104,-0.0552462265,-0.954475522,0.0378710665,0.8337132931,0.4191527665
-0.0991473719,0.0166913234,-0.0130444719,-0.9948472977,0.0802746713,0.8059182763,0.3048866391
0.1852888465,0.0881321952,0.023798041,-0.9784347415,0.6646195054,1.1366480589,0.8991385698
-0.2569818795,0.2566215098,0.0462550633,-0.9305730462,-0.0220118854,0.7026975751,0.8218175173
-0.2380087078,0.4227637947,-0.0869016126,-0.870098114,-0.144316867,0.7894756198,0.4719205201
-0.1370608509,0.2181802243,-0.0103918547,-0.9661800265,-0.1261095256,0.8609678149,0.7569240332
-0.2544467151,0.4022253156,-0.0856010765,-0.8752966523,-0.1323360205,0.8231101036,0.7103210688
-0.1562238932,0.653314054,-0.1018275619,-0.733761549,-0.3298819661,0.8712791801,0.3759506047
-0.1443887949,0.6408781409,-0.0239801314,-0.753559649,-0.923217833,1.0036689043,0.8246753216
-0.1845854223,0.0056021195,0.0432626754,-0.9818478227,0.3732585311,0.8398513794,0.9029738903
-0.048030749,-0.0220020693,0.1143589839,-0.9920338392,0.5286832452,0.9306055903,0.703799963
-0.0804750472,0.0483637489,-3.69317604054E-05,-0.9955826998,0.4865928292,1.0596418381,0.9338270426
-0.0540053956,-0.2749941349,0.0265349355,-0.9595611691,0.5343995094,0.9104594588,0.6183508039
-0.0338402279,-0.5321499109,0.1194653213,-0.837495923,0.9469326139,0.9793591499,0.1916488707
-0.1261015981,0.17487441,-0.0700438321,-0.9739667773,0.055535391,0.7133758068,0.6105310917
-0.1714796573,0.0864630044,0.0415335149,-0.9805070162,-0.061464306,0.8215078712,0.8956969976
-0.238074407,0.0154721187,0.0240161736,-0.970826745,0.323461175,0.9028924108,1.2456502914
-0.1000202,0.0476161689,0.0723202899,-0.9912105799,0.3370566368,0.9501751065,0.6159496903
-0.1764923781,0.2094669938,-0.0505706444,-0.9604252577,0.0500498451,0.7970401645,0.3929368854
-0.0830348358,0.4116981626,-0.0922890976,-0.9028248787,-0.0328501202,0.8197174072,0.3634217083
-0.2569434941,0.1801310182,0.0027884203,-0.9494867921,-0.1144454181,0.7503616214,0.9565443993
-0.0598466322,0.2153823525,0.0280545186,-0.9742903709,0.0428758413,0.9354724884,0.953554213
-0.152833432,0.2649042308,0.0421303771,-0.9511533976,-0.0712217093,0.8653309941,1.3857774735
-0.1369413286,0.5473706722,-0.0182721652,-0.8254081011,-0.3464264274,0.7681779861,0.8243709803
-0.2356027812,-0.0343390889,-0.0017126712,-0.9712410569,0.1191100925,0.8107731938,0.481374383
-0.1698247045,0.0153710665,0.0545961075,-0.983840704,0.2936815321,0.8173783422,0.7513938546
-0.1282314509,0.0080238394,0.0608952157,-0.9898405075,0.2450844198,0.7082079053,0.7131432295
-0.2052577287,-0.152047202,0.1734123379,-0.951146245,0.3857015669,0.8315387368,0.7988648415
-0.0972342193,-0.0284476578,0.1375745833,-0.9852966666,0.1807700843,0.799248457,0.2794056535
-0.1806929559,-0.0291207824,0.1802893281,-0.9664356709,0.2886677384,0.8404824138,0.7997315526
-0.1286543459,-0.2580781579,-0.0128298644,-0.9574337006,0.7259263992,1.012770772,0.5958520174
-0.1987303197,-0.0355944484,0.0401079394,-0.9785860777,0.1502265036,0.8442141414,0.9774111509
-0.1470477432,-0.0653917715,0.0225843675,-0.9867070913,0.5243551135,0.8335840106,0.7897132635
-0.1022991315,-0.1044545025,0.0681549087,-0.9869037867,0.2742932439,0.8826137185,0.3991572857
-0.2153343707,0.0784730762,0.0046784068,-0.9733710885,0.3235740364,0.8694467545,0.6268981695
0.0021609874,-0.2566533089,-0.029342087,-0.9660556316,0.6177015305,0.8689830899,0.6066725254
-0.0663111433,-0.0085489433,0.0119460244,-0.9976909161,0.1628317237,0.8451530337,0.3651906848
-0.1826847196,0.3056583405,0.0557645634,-0.9327859879,0.0563401617,0.8329260945,0.647362709
-0.0810687914,-0.1907628179,0.0071415249,-0.9782568216,0.3939521611,0.8103807569,0.4114981294
-0.1519672275,0.1369528919,0.0243895277,-0.9785474539,0.0951590985,0.8700940013,0.6893122792
-0.1312139034,0.1166963354,0.0137946401,-0.9843651652,0.110045135,0.823223412,0.3730143607
-0.1364978254,-0.0982181504,-0.0579292513,-0.9840557575,0.2726278305,0.9335299134,0.5752823353
-0.1840449125,0.1260391325,0.0250231456,-0.9744821787,0.2267226726,0.8120371699,1.5130842924
-0.1189526841,0.3543075323,0.0508629158,-0.9261369109,-0.094848834,0.7715422511,0.59115839
-0.3378840089,0.1205105856,0.0275449492,-0.9330343008,0.1048318222,0.7470126152,0.7314094305
-0.1058316976,0.0928430185,0.0601237677,-0.9882130027,0.2467492968,0.8405151367,0.7884260416
-0.0927790031,0.0852074325,0.0505175665,-0.9907471538,0.2855061293,0.8047385216,0.6758404374
-0.008272253,0.0666217059,-0.0121347895,-0.9976702929,0.2198965847,0.8339540362,0.939357996
-0.2732738256,0.381667316,-0.0398903638,-0.8820772171,-0.1679460704,0.8333907723,0.8537268639
-0.191132769,0.1530368328,0.0330220833,-0.9689982533,0.2045881301,0.8954541087,1.4531759024
-0.0268127322,-0.0336770453,0.0740991384,-0.9963214397,0.3013570309,0.9958897233,0.9248555899
-0.185592249,0.6713995934,-0.0408939198,-0.7163140774,-0.2324126959,0.7945540547,0.298175633
-0.1089413986,-0.0944996476,0.0288498458,-0.9891255498,0.2390175015,0.8896567225,0.4289077818
